date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:49:59	34007/34007	---M--	200	added ('OK')	image/png	etag:%22698192b8-84d7-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/19.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/19.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:00	64875/64875	---M--	200	added ('OK')	image/png	etag:%22698192b6-fd6b-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/18.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/18.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:03	16736/16736	---M--	200	added ('OK')	image/png	etag:%22698192be-4160-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/22.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/22.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:03	24330/24330	---M--	200	added ('OK')	image/png	etag:%22698192bc-5f0a-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/21.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/21.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:05	398326/398326	---M--	200	added ('OK')	image/png	etag:%22698191c2-613f6-5a7f589d%22	http://web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/21.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/02-learnability/figures/21.png	(from http://web.mit.edu/6.813/www/sp18/classes/02-learnability/)
13:50:05	62488/62488	---M--	200	added ('OK')	image/png	etag:%22698192ba-f418-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/20.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/20.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:08	33362/33362	---M--	200	added ('OK')	image/png	etag:%22698192c0-8252-5a7f57db%22	http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/23.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/03-efficiency/figures/23.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:08	19227/19227	---M--	200	added ('OK')	image/jpeg	etag:%22698192f6-4b1b-5a813bd2%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/Doodle_example.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/Doodle_example.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:18	92204/92204	---M--	200	added ('OK')	image/png	etag:%221682c-4f705f38f6200%22	http://courses.csail.mit.edu/6.831/2014/readings/assets/L04/Pictures/24.png	C:/Users/taiwoo/Documents/uidesign_textbook/courses.csail.mit.edu/6.831/2014/readings/assets/L04/Pictures/24.png	(from http://web.mit.edu/6.813/www/sp18/classes/03-efficiency/)
13:50:20	69132/69132	---M--	200	added ('OK')	image/png	etag:%22698192d2-10e0c-5a813bcb%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:25	122825/122825	---M--	200	added ('OK')	image/jpeg	etag:%22698192f8-1dfc9-5a813bd2%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/When2meet.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/When2meet.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:33	50447/50447	---M--	200	added ('OK')	image/png	etag:%22698192d8-c50f-5a813bcc%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:41	204308/204308	---M--	200	added ('OK')	image/png	etag:%22698192d0-31e14-5a813bcb%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:42	135332/135332	---M--	200	added ('OK')	image/png	etag:%22698192d6-210a4-5a813bcb%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:45	17481/17481	---M--	200	added ('OK')	image/png	etag:%2269819300-4449-5a813bd3%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-1.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-1.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:57	242103/242103	---M--	200	added ('OK')	image/png	etag:%22698192d4-3b1b7-5a813bcb%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:50:58	79844/79844	---M--	200	added ('OK')	image/png	etag:%226981930a-137e4-5a813bd4%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-3.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-3.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:03	36589/36589	---M--	200	added ('OK')	image/png	etag:%2269819308-8eed-5a813bd4%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-2.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-2.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:13	196384/196384	---M--	200	added ('OK')	image/png	etag:%226981930c-2ff20-5a813bd4%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-4.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/confirmation-4.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:15	106235/106235	---M--	200	added ('OK')	image/png	etag:%22698192ec-19efb-5a813bd0%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:20	296075/296075	---M--	200	added ('OK')	image/png	etag:%22698192da-4848b-5a813bcc%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:33	186967/186967	---M--	200	added ('OK')	image/png	etag:%22698192ee-2da57-5a813bd0%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/18.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/18.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:35	139941/139941	---M--	200	added ('OK')	image/png	etag:%22698192f0-222a5-5a813bd1%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/19.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/19.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:38	29591/29591	---M--	200	added ('OK')	image/png	etag:%2269819b52-7397-5a813bd5%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/22.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/22.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:40	158899/158899	---M--	200	added ('OK')	image/png	etag:%22698192f2-26cb3-5a813bd1%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/20.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/20.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:43	137693/137693	---M--	200	added ('OK')	image/png	etag:%2269819b50-219dd-5a813bd5%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/21.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/21.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:51:49	54643/54643	---M--	200	added ('OK')	image/png	etag:%2269819b58-d573-5a813bd6%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24a.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:04	179872/179872	---M--	200	added ('OK')	image/png	etag:%2269819b54-2bea0-5a813bd5%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/23a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/23a.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:16	70525/70525	---M--	200	added ('OK')	image/png	etag:%2269819b5e-1137d-5a813bd7%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/25a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/25a.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:41	150792/150792	---M--	200	added ('OK')	image/png	etag:%2269819b60-24d08-5a813bd7%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/25b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/25b.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:50	446252/446252	---M--	200	added ('OK')	image/png	etag:%2269819b56-6cf2c-5a813bd5%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/23b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/23b.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:50	377509/377509	---M--	200	added ('OK')	image/png	etag:%2269819b5c-5c2a5-5a813bd6%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24c.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24c.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:54	443971/443971	---M--	200	added ('OK')	image/png	etag:%2269819b5a-6c643-5a813bd6%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/24b.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:52:59	52535/52535	---M--	200	added ('OK')	image/png	etag:%2269819b4c-cd37-5a813bd4%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15b.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15b.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:53:00	63017/63017	---M--	200	added ('OK')	image/png	etag:%2269819b12-f629-5a813bd4%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15a.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15a.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:53:05	69378/69378	---M--	200	added ('OK')	image/png	etag:%2269819b4e-10f02-5a813bd5%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15c.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/15c.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:53:10	55568/55568	---M--	200	added ('OK')	image/png	etag:%2269819302-d910-5a813bd3%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/gmail-undo.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/gmail-undo.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:53:20	91236/91236	---M--	200	added ('OK')	image/png	etag:%226981930e-16464-5a9642cf%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:53:21	254781/254781	---M--	200	added ('OK')	image/png	etag:%22698192e6-3e33d-5a813bcf%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/14.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/14.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:53:34	77537/77537	---M--	200	added ('OK')	image/png	etag:%2269819316-12ee1-5a9642d0%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:53:44	144078/144078	---M--	200	added ('OK')	image/png	etag:%2269819314-232ce-5a9642d0%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:53:56	353340/353340	---M--	200	added ('OK')	image/png	etag:%22698192ea-5643c-5a813bd0%22	http://web.mit.edu/6.813/www/sp18/classes/04-safety/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/04-safety/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/04-safety/)
13:54:06	201134/201134	---M--	200	added ('OK')	image/png	etag:%2269819318-311ae-5a9642d0%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:14	186338/186338	---M--	200	added ('OK')	image/png	etag:%226981931a-2d7e2-5a9642d0%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:16	7929/7929	---M--	200	added ('OK')	image/png	etag:%2269819320-1ef9-5a9642d1%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/09.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/09.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:17	420035/420035	---M--	200	added ('OK')	image/png	etag:%2269819312-668c3-5a9642d0%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:18	14559/14559	---M--	200	added ('OK')	image/png	etag:%2269819322-38df-5a9642d1%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:31	219410/219410	---M--	200	added ('OK')	image/png	etag:%226981931c-35912-5a9642d1%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:35	102256/102256	---M--	200	added ('OK')	image/png	etag:%2269819326-18f70-5a89a296%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/01.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/01.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:54:39	203194/203194	---M--	200	added ('OK')	image/png	etag:%226981931e-319ba-5a9642d1%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:54:42	63518/63518	---M--	200	added ('OK')	image/png	etag:%226981932a-f81e-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:54:45	39083/39083	---M--	200	added ('OK')	image/png	etag:%226981932e-98ab-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:54:51	53983/53983	---M--	200	added ('OK')	image/png	etag:%2269819330-d2df-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:54:55	60874/60874	---M--	200	added ('OK')	image/png	etag:%2269819332-edca-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:54:58	46671/46671	---M--	200	added ('OK')	image/png	etag:%2269819334-b64f-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/07.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/07.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:06	307093/307093	---M--	200	added ('OK')	image/png	etag:%2269819324-4af95-5a9642d1%22	http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/dreamweaver-example.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/figures/dreamweaver-example.png	(from http://web.mit.edu/6.813/www/sp18/classes/05-ui-sw-arch/)
13:55:09	209866/209866	---M--	200	added ('OK')	image/png	etag:%226981932c-333ca-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:15	36759/36759	---M--	200	added ('OK')	image/png	etag:%226981933c-8f97-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/11.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/11.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:19	80975/80975	---M--	200	added ('OK')	image/jpeg	etag:%226981933a-13c4f-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/10.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/10.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:20	3677/3677	---M--	200	added ('OK')	image/png	etag:%2269819340-e5d-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/13.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/13.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:25	166937/166937	---M--	200	added ('OK')	image/jpeg	etag:%2269819338-28c19-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/09.jpg	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/09.jpg	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:25	61768/61768	---M--	200	added ('OK')	image/png	etag:%226981933e-f148-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/12.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/12.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:55:52	197927/197927	---M--	200	added ('OK')	image/png	etag:%2269819342-30527-5a89a298%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/14.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/14.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:56:03	234614/234614	---M--	200	added ('OK')	image/png	etag:%2269819344-39476-5a89a299%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/15.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/15.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:56:05	82259/82259	---M--	200	added ('OK')	image/png	etag:%2269819348-14153-5a89a299%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/17.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/17.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:56:09	464523/464523	---M--	200	added ('OK')	image/png	etag:%2269819336-7168b-5a89a297%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:56:10	28875/28875	---M--	200	added ('OK')	image/png	etag:%226981934e-70cb-5a8b69a8%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/02.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/02.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:16	312368/312368	---M--	200	added ('OK')	image/png	etag:%2269819346-4c430-5a89a299%22	http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/16.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/figures/16.png	(from http://web.mit.edu/6.813/www/sp18/classes/06-user-centered-design/)
13:56:16	33169/33169	---M--	200	added ('OK')	image/png	etag:%2269819352-8191-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/04.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/04.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:17	48409/48409	---M--	200	added ('OK')	image/png	etag:%2269819350-bd19-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/03.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/03.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:21	30628/30628	---M--	200	added ('OK')	image/png	etag:%2269819354-77a4-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/05.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/05.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:24	48094/48094	---M--	200	added ('OK')	image/png	etag:%2269819356-bbde-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/06.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/06.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:28	20955/20955	---M--	200	added ('OK')	image/png	etag:%226981935a-51db-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/08.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/08.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:38	105740/105740	---M--	200	added ('OK')	image/png	etag:%22cb007f46d29af1f701f6fd2e09b1fb2a%22	http://i.imgur.com/NzMShon.png	C:/Users/taiwoo/Documents/uidesign_textbook/i.imgur.com/NzMShon.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
13:56:42	19112/19112	---M--	200	added ('OK')	image/png	etag:%226981935e-4aa8-5a8b69a9%22	http://web.mit.edu/6.813/www/sp18/classes/07-output/figures/10.png	C:/Users/taiwoo/Documents/uidesign_textbook/web.mit.edu/6.813/www/sp18/classes/07-output/figures/10.png	(from http://web.mit.edu/6.813/www/sp18/classes/07-output/)
